Data,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BIEU39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BOTZ39,BLBT39,BURA39,BITH11,ETHE11,HASH11,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USDB11,USTK11,WRLD11,BTLT39,BIYT39,BOVA11,BIEM39,BIVB39,BIJR39,BITO39,BAER39,BIXN39,BIAU39,BHYG39,BLQD39,BRAX11,ECOO11,BACW39,BAAX39,BCHI39,BNDA39,BEWJ39,BIWM39,IVVB11,BIVE39,BDVY39,BSOX39,BSHV39,BSLV39,SMAL11,BGOV39,BIYE39,B5P211,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,META11,NSDV11,NDIV11,IBOB11,PIBB11,QBTC11,QETH11,BOVS11,WEB311,ACWI11,XINA11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,URET11,USAL11,UTEC11,TRIG11
2023-10-17,105.8,106.66,104.78,100.09,7.62,46.94,59.95,6.17,95.37,15.26,123.0,112.65,41.007274449,12.46,11.85,9.57,7.3,113.71,6.15,15.9,117.31,8.61,94.51,40.98,9.44,113.04,2.44,,33.208226052,40.796852785,33.26,23.25,22.5,31.03,97.53,66.05,88.73,52.19,103.03,73.74,80.89,65.22,112.31,6.98,51.08,113.03,84.91,96.29,85.9,9.66,83.36,27.974693295,44.341112256,112.34,39.131073748,54.553544833,,47.800322267,27.36279874,9.9461494684,45.85,43.95747927,48.97183329,96.46,95.97,46.613522201,31.521143971,26.474113155,56.7,37.092612597,,244.1,51.792334207,53.65329161,20.040922498,53.878719808,35.23,96.56,35.933514122,79.42772659,83.54,28.55,48.56,45.61,37.25,107.0,117.72,79.28,109.13,50.47,94.19,54.42,77.74,31.95,47.48,13.4,50.7,237.4,50.03,20.23,99.2,93.232466842,94.43,202.01,8.85,5.71,89.33,11.3,9.7,5.38,8.05,6.78,8.26,9.48,11.69,11.29,10.6,10.21,7.99,9.26,12.72,36.92
2023-10-18,103.51,104.35,102.56,98.11,7.59,45.81,59.0,6.27,93.72,15.1,123.2,112.85,40.573543662,12.29,11.85,9.6,7.12,111.93,6.18,15.4,115.44,8.49,92.56,40.89,9.33,110.65,2.27,30.370304311,32.136992954,40.463545164,33.2,23.09,22.78,30.49,95.77,65.41,88.89,51.06,101.0,72.87,79.73,64.35,112.34,6.92,51.0,110.29,83.18,94.89,85.81,9.6,82.4,27.828228932,44.341112256,110.37,38.583238716,54.126491778,58.01528368,47.651349728,27.551850804,9.8963190603,46.62,43.95747927,48.825794026,95.44,94.27,46.069318482,31.265593693,26.092979743,56.05,36.668753352,43.049241448,242.09,,53.407806198,19.738480715,53.965933563,35.22,93.95,35.825517222,80.137606967,83.38,27.93,47.56,44.91,36.0,107.71,115.8,78.25,108.5,49.8,93.61,52.67,77.61,31.25,47.77,12.99,49.5,235.06,49.43,20.2,97.73,91.80390485,92.75,199.0,8.78,5.58,87.93,11.07,9.6,5.31,7.93,6.7,8.17,9.35,11.5,11.23,10.49,10.4,7.85,9.17,12.59,36.0
2023-10-19,103.72,104.5,102.82,98.48,7.55,45.86,58.94,6.19,94.59,15.05,122.7,112.3,40.179242946,12.22,11.84,9.59,7.16,112.18,6.14,17.49,115.38,8.6,92.76,40.89,9.4,110.76,2.21,29.880782958,31.244298705,41.387283427,33.84,22.98,22.68,29.8,95.93,65.12,88.83,49.98,100.44,71.97,78.87,63.92,112.4,6.9,51.0,106.15,83.0,93.37,85.44,9.52,81.64,27.144728572,44.096133735,110.6,38.504976568,58.565857251,57.458591444,47.015733558,27.173746676,9.8963190603,47.19,43.75504351,48.387676233,95.49,93.9,45.74279625,31.029701128,25.70207368,56.1,36.481466708,42.790866499,239.59,55.410363295,52.582975214,19.505833191,54.014385649,35.36,93.8,35.737156122,79.605196684,83.38,27.58,46.48,44.35,35.5,106.9,115.86,78.4,108.72,49.65,93.03,52.6,77.49,31.35,47.69,12.6,49.42,233.0,49.51,20.44,98.42,92.499388978,92.7,198.7,9.02,5.67,87.87,10.91,9.53,5.23,7.85,6.65,8.08,9.26,11.51,11.23,10.41,10.52,7.67,9.08,12.5,35.96
2023-10-20,103.52,103.87,103.39,98.3,7.55,45.62,58.5,6.28,92.85,15.13,122.7,112.0,39.794799748,12.1,11.85,9.29,7.08,111.06,6.32,16.6,114.52,8.44,92.21,42.69,9.33,110.05,2.28,29.071574192,30.887221005,40.911129683,34.95,23.62,23.2,29.41,95.59,68.13,88.65,49.51,99.81,70.63,77.36,63.18,112.44,7.04,51.03,104.7,83.09,91.93,85.39,9.32,80.4,27.320485808,44.096133735,109.5,37.918010462,52.934715813,56.424734436,46.251007854,26.805592657,9.6471670195,47.1,43.649005732,48.377940282,94.32,,45.168908692,30.597231426,25.242759055,55.52,36.067464654,41.807054195,235.16,50.345122572,51.866157811,19.190097264,53.927171894,36.02,93.9,35.815699322,78.086841434,83.47,27.33,45.63,44.04,34.58,106.8,114.85,77.93,108.72,49.53,93.66,51.55,77.68,31.29,46.98,12.4,49.34,229.2,48.36,19.9,97.45,91.672326772,92.2,197.25,9.22,5.79,87.22,12.51,9.37,5.11,7.75,6.55,7.96,9.13,11.42,11.27,10.2,10.5,7.59,8.94,12.23,35.88
2023-10-23,104.53,104.75,104.63,98.94,7.62,46.21,58.35,6.23,93.73,15.12,122.65,111.95,39.666652015,11.89,11.89,9.23,7.22,110.7,6.69,17.39,114.15,8.5,93.21,46.13,9.31,110.94,2.3,29.131515582,30.292091506,40.758760485,36.99,24.94,24.6,29.03,96.02,72.06,88.65,48.32,100.26,70.13,76.11,63.05,112.48,7.48,51.06,104.12,84.39,90.69,85.46,9.31,80.02,27.506007334,44.135330299,109.35,37.614744641,52.567251556,55.838219402,45.873610753,26.666291136,9.6770652644,46.82,43.542967953,48.572659301,94.09,94.5,44.792913395,30.30236572,25.184123145,54.65,35.82103486,41.42942927,234.6,49.71072843,51.139520992,19.077097038,53.743053967,35.17,95.47,35.776427722,76.598064533,83.51,27.06,45.13,43.74,33.93,106.66,114.65,77.76,108.3,49.19,93.78,51.85,77.72,31.64,47.03,12.01,50.23,228.24,48.76,20.69,97.82,91.86969389,91.92,196.0,9.74,6.09,86.94,12.7,9.34,5.13,7.73,6.52,7.92,9.13,11.39,11.26,10.22,10.44,7.49,8.89,12.18,36.64
2023-10-24,105.03,105.38,104.91,99.28,7.69,46.0,58.85,6.15,93.97,15.17,122.75,112.1,39.430071586,12.0,11.87,9.25,7.32,111.64,7.14,18.99,115.12,8.54,93.66,49.32,9.35,111.79,2.46,29.191456972,30.847545705,41.730114123,40.4,25.61,26.21,29.27,96.85,75.76,88.42,49.26,100.91,70.46,75.59,64.17,112.54,7.85,51.12,105.32,85.55,90.67,85.36,9.33,80.2,27.662235987,44.164727721,110.24,37.918010462,52.785743817,55.57975515,45.873610753,26.895143635,9.7268956725,46.6,43.793602703,48.56292335,94.59,94.4,45.079857174,30.833123991,25.858436105,54.65,35.890035202,41.439366768,235.25,49.96845105,51.473381152,19.133597151,53.471722284,35.41,96.3,35.727338222,75.819168009,83.6,27.22,45.06,43.78,34.45,106.82,115.54,78.2,108.95,49.6,93.5,51.97,77.94,31.75,47.39,12.33,50.7,228.6,49.13,22.03,98.15,92.245631256,92.71,197.75,10.5,6.43,87.7,13.78,9.36,5.26,7.74,6.57,7.94,9.12,11.48,11.21,10.27,10.4,7.53,8.92,12.24,37.11
2023-10-25,103.56,104.02,103.33,98.36,7.69,45.71,58.53,6.12,93.27,,122.75,112.25,39.390641514,11.94,11.87,9.11,7.15,111.25,7.28,18.32,114.2,8.34,92.4,50.59,9.37,110.31,2.52,28.921720717,30.143309131,42.130083268,40.81,26.2,26.77,28.73,95.38,78.13,88.03,48.12,99.63,68.78,75.15,62.51,112.58,8.01,53.02,103.19,83.74,89.46,85.02,9.19,79.36,27.261900062,45.957970493,109.35,37.634310177,52.189855834,55.072767578,45.516076657,26.865293309,9.5375401215,45.01,43.649005732,48.212429116,94.15,,44.476285777,30.312194577,25.565256557,54.23,35.890035202,40.813304392,232.2,49.651253979,51.385006404,18.422360432,53.510483953,34.98,94.71,35.540798121,75.365633324,83.55,26.46,44.68,42.88,33.89,106.78,114.6,77.65,108.6,49.15,93.7,51.2,78.01,31.35,46.44,11.89,49.8,225.8,47.54,22.32,97.57,91.700522075,91.78,196.17,10.76,6.41,86.97,13.6,9.25,5.18,7.68,6.49,7.82,9.05,11.4,11.2,10.01,10.46,7.37,8.79,12.05,36.35
2023-10-26,105.72,106.08,105.56,99.92,7.7,46.35,59.38,6.27,94.58,15.26,123.6,113.65,39.03577087,12.0,11.88,8.98,7.3,112.61,7.16,17.4,116.05,8.17,94.3,49.33,9.38,112.64,2.47,28.072551024,29.696962007,40.987314282,39.2,25.95,26.02,29.18,97.53,76.28,88.25,48.97,100.93,67.94,75.13,61.58,112.63,8.0,51.24,102.67,85.42,89.83,85.19,9.01,78.45,27.603650242,45.957970493,111.4,37.311478819,51.444995855,54.953476385,44.900323493,27.024495047,9.4279132236,46.88,43.677925126,48.436355987,94.73,94.66,43.961765897,29.997671157,25.477302693,53.39,35.338032464,40.72386691,229.0,49.304319683,51.551936484,18.269477773,53.510483953,34.62,96.9,35.688066621,74.931817538,83.86,26.76,45.01,42.74,34.78,106.81,116.75,78.79,111.02,49.95,94.11,51.9,78.34,31.9,45.7,11.87,50.85,222.65,46.31,22.55,99.36,93.382841789,93.54,199.28,10.52,6.23,88.45,13.47,9.13,5.18,7.61,6.46,7.72,8.99,11.59,11.14,9.8,10.45,7.46,8.67,11.82,37.14
2023-10-27,103.24,103.64,102.99,97.74,7.66,45.52,58.55,6.2,94.01,15.22,123.3,113.3,38.878050584,11.99,11.91,8.95,7.15,111.19,7.02,17.31,114.66,8.19,92.12,48.46,9.23,110.34,2.43,28.052570561,29.935013807,40.301652891,39.55,25.5,25.96,29.0,95.62,75.38,88.74,47.14,99.83,68.61,74.87,61.97,112.7,7.95,51.29,101.79,83.47,88.95,85.59,9.08,79.28,27.584121661,44.39010796,109.85,37.379958198,51.315886792,54.635366536,44.5527209,26.666291136,9.4079810603,47.57,43.735763914,48.660282859,94.28,94.85,43.803452088,30.223734865,25.623892467,53.8,35.643605408,40.147492024,228.99,48.6203635,50.373606507,18.452272257,53.636459377,35.46,94.3,35.835335122,73.196554395,83.71,25.89,44.69,41.7,33.0,107.46,115.15,78.05,108.25,49.39,94.0,52.6,78.06,31.1,45.77,11.51,49.6,222.51,47.02,22.48,98.37,92.452396807,92.36,196.95,10.49,6.35,87.35,13.35,9.16,5.22,7.62,6.47,7.72,8.96,11.44,11.21,9.91,10.63,7.35,8.67,11.91,36.29
2023-10-30,102.02,102.66,101.35,96.53,7.67,44.74,58.37,6.22,93.04,15.1,122.95,112.55,39.765227194,11.92,11.91,9.17,7.03,110.45,7.3,18.25,113.9,8.37,92.25,49.7,9.19,109.54,2.54,28.412218901,29.964770282,41.349191127,40.85,26.34,26.77,29.19,95.62,80.81,89.31,48.17,99.83,69.08,76.01,62.81,112.73,8.88,51.16,103.66,83.47,90.39,86.17,9.23,80.0,27.632943115,47.516033885,108.96,38.152796905,52.289170498,55.440582091,45.724638213,27.014544938,9.607302693,47.66,44.073156847,48.884209731,93.59,93.41,44.832491847,30.80363742,,54.73,36.136464996,41.021991851,233.02,50.018013092,51.640311233,18.425683968,54.062837735,35.96,93.05,35.884424622,73.728964678,83.41,25.86,44.84,41.71,33.65,106.27,114.31,77.65,107.14,48.93,93.89,52.31,77.79,30.73,46.93,11.67,49.06,226.8,47.9,23.95,97.79,91.91668606,91.7,195.72,10.7,6.44,86.74,14.0,9.33,5.31,7.76,6.59,7.86,9.17,11.37,11.23,10.08,10.62,7.44,8.83,12.09,35.68
2023-10-31,103.03,103.71,102.29,97.29,7.56,45.3,58.54,6.16,93.29,15.1,122.9,112.95,39.794799748,12.04,11.93,9.21,7.13,111.04,7.36,18.0,114.51,8.32,91.67,50.49,9.17,110.5,2.55,28.801837937,29.875500857,43.082390756,40.8,26.9,27.07,29.52,95.16,81.78,89.13,48.89,100.7,69.92,76.01,63.15,112.78,8.57,51.06,102.63,82.88,91.0,85.9,9.28,80.18,27.593885952,47.329850209,109.62,37.800617241,52.66656622,,45.953062774,27.51205037,9.6571331011,47.3,47.610962745,50.432225933,94.11,92.6,44.97101643,,25.780254892,54.49,36.678610543,41.151179325,234.0,50.394684614,51.640311233,18.465566401,55.225687803,35.28,94.2,35.737156122,73.926153671,83.54,26.35,45.9,42.57,33.88,106.96,115.0,77.83,106.82,49.11,93.35,52.45,77.93,30.95,47.39,12.01,49.55,227.95,47.97,22.74,98.36,92.433599939,92.04,196.65,10.79,6.59,87.21,14.25,9.35,5.25,7.79,6.54,7.92,9.17,11.42,11.27,10.12,10.57,7.57,8.89,12.18,35.79
2023-11-01,104.79,105.3,104.36,98.49,7.57,46.2,59.54,6.15,94.7,15.16,123.2,112.75,39.518789247,12.22,11.96,9.16,7.25,112.88,7.35,18.33,116.3,8.49,92.55,49.76,9.28,112.2,2.62,28.442189596,28.913374833,42.949067707,40.45,26.62,26.9,29.44,97.02,82.19,88.25,49.21,102.38,69.72,74.47,62.85,112.83,8.75,51.09,104.39,83.69,90.28,85.18,9.31,79.98,27.870898306,44.56394422,111.56,37.585396335,52.408348094,55.122472242,45.694843705,27.611551456,9.6571331011,46.53,44.003683371,48.988341413,96.01,94.15,44.723651104,30.174590581,25.369803526,54.29,36.668753352,40.82324189,233.4,50.057662726,51.502839402,18.502125298,53.753363835,34.73,95.85,35.926322214,73.196554395,83.73,25.76,45.21,42.03,33.29,107.48,116.93,79.2,108.05,49.95,93.7,53.15,78.13,31.45,47.05,11.86,50.32,227.1,48.29,22.73,100.49,94.444864849,93.58,199.7,10.7,6.4,88.69,15.25,9.31,5.17,7.77,6.52,7.89,9.1,11.62,11.19,10.16,10.38,7.52,8.86,12.21,36.25
2023-11-03,108.82,109.49,108.08,101.55,7.43,47.41,61.1,6.1,97.93,15.32,123.9,113.8,40.2088155,12.4,11.93,9.33,7.52,115.77,7.15,17.9,119.45,8.61,96.69,49.11,9.62,115.72,2.68,29.880782958,30.024283232,41.663452598,39.76,26.1,26.5,30.7,100.53,81.08,87.79,51.23,105.32,71.22,76.27,65.31,112.87,8.98,51.23,107.61,87.59,94.55,85.1,9.46,81.4,28.037262517,44.132046963,114.75,38.416931652,53.073756342,57.289595587,46.419843399,27.810553629,9.8365225705,46.25,44.090723624,48.783410104,98.35,97.45,45.416274019,30.96089913,25.858436105,54.05,37.38832835,42.423179072,236.98,50.860567812,52.661530546,19.372891748,52.538763242,34.61,100.0,35.562436662,73.669807979,83.9,26.87,46.41,43.11,34.72,108.5,120.08,81.06,112.42,51.33,94.39,54.09,78.5,32.62,47.62,12.97,52.45,230.1,49.06,22.54,103.1,96.897856164,96.15,205.04,10.72,6.28,91.06,15.11,9.46,5.27,7.88,6.69,8.0,9.25,11.93,11.25,10.31,10.31,7.79,8.98,12.41,38.45
2023-11-06,108.54,108.6,109.38,101.68,7.5,48.27,61.27,6.23,97.74,15.27,123.4,113.3,39.942662517,12.46,11.94,9.22,7.44,116.13,7.36,20.15,119.72,8.69,96.14,49.61,9.57,116.02,2.72,29.910753653,30.133390306,41.025406582,40.9,26.96,26.85,30.15,100.06,86.96,87.24,49.98,106.99,71.11,75.62,64.82,112.96,9.37,51.15,104.95,86.52,93.73,84.82,9.49,81.1,27.773037006,43.80812402,114.81,38.798459621,53.629918459,56.732903352,46.31059687,27.492150153,9.9361833868,45.75,43.887629701,48.441857923,98.54,97.41,45.35690634,31.108331983,25.975707924,54.05,36.974326296,,236.25,49.83958974,52.042907308,19.256567985,52.383294366,34.5,98.25,35.306733301,72.476814569,83.85,26.3,45.9,42.47,33.84,107.83,120.4,81.72,112.96,51.4,94.13,54.75,78.32,32.65,47.5,12.5,51.72,230.15,48.9,25.5,103.68,97.414770042,96.5,205.55,10.72,6.43,91.28,15.92,9.45,5.28,7.82,6.71,7.98,9.2,11.96,11.23,10.35,10.21,7.66,8.97,12.44,37.5
2023-11-07,110.69,110.87,110.88,102.86,7.53,48.7,61.7,6.2,98.64,15.32,123.75,113.7,39.706082087,12.35,11.94,9.31,7.48,116.93,7.33,20.02,120.6,8.72,98.27,50.02,9.73,117.56,2.8,29.820841568,29.548179632,41.234914229,40.96,27.4,27.15,29.85,102.2,85.79,87.57,51.02,107.16,71.41,71.59,65.24,113.01,9.26,51.26,105.89,88.51,92.45,84.83,9.58,80.92,28.047048647,43.847387407,115.67,38.602804253,53.153208073,56.275620444,46.380117388,27.253347545,10.035844203,45.35,43.703878056,48.646789232,99.09,99.05,45.218381757,30.813466277,25.82911815,53.86,36.4913239,41.459241764,236.78,50.6127576,51.463561736,19.426068325,52.159807857,33.92,100.6,35.257559577,70.662675828,83.83,26.65,45.93,43.16,32.9,107.93,121.22,82.15,115.35,51.75,94.27,54.49,78.53,33.4,47.9,12.55,52.91,230.39,49.94,25.7,105.11,98.60837118,96.96,206.52,10.85,6.53,92.0,16.4,9.42,5.26,7.77,6.69,8.01,9.13,12.04,11.31,10.41,10.14,7.58,9.0,12.58,38.44
2023-11-08,110.34,110.64,110.37,103.24,7.58,47.89,61.83,6.18,97.86,15.35,124.05,114.3,40.051095213,12.22,11.95,9.36,7.59,116.76,7.44,21.08,120.51,8.85,98.62,50.42,9.76,117.79,2.85,29.940724348,29.577936107,40.644483586,40.98,27.14,27.19,30.14,102.2,89.27,88.39,49.79,106.33,72.09,75.18,66.21,113.04,9.43,51.32,106.94,87.87,92.18,85.62,9.69,81.31,28.741863878,44.524680833,115.52,38.573455947,53.480946463,55.907805931,46.588678944,27.482200044,10.095640692,45.29,43.935985397,49.134720919,98.61,99.3,45.535009376,30.882268275,25.907299363,,36.136464996,41.419491772,238.2,50.830830586,51.532297651,19.475921366,52.412444781,33.87,101.1,35.591940896,70.426049036,83.98,26.0,45.5,42.3,32.98,108.5,121.11,82.08,116.35,51.67,94.39,55.0,78.66,33.42,48.05,12.01,52.83,232.05,50.3,25.0,105.26,98.927917942,96.83,205.93,10.83,6.54,91.82,16.77,9.48,5.26,7.8,6.68,8.06,9.25,12.03,11.28,10.47,10.09,7.66,9.05,12.7,38.5
2023-11-09,109.9,110.37,109.64,102.72,7.45,47.62,61.98,6.15,98.55,15.34,124.1,114.4,,12.23,11.95,9.33,7.63,116.72,7.69,21.7,120.47,8.9,98.13,52.59,9.8,117.29,2.72,30.210460604,29.260533708,42.025329444,42.79,29.12,28.31,29.85,101.73,92.17,88.57,47.97,105.7,72.13,74.89,67.0,113.1,8.8,51.35,107.15,86.47,91.29,85.5,9.69,81.35,28.252557377,44.210573737,115.18,38.465845495,53.480946463,55.589696083,46.578747441,27.820503738,10.155437182,45.7,44.032696789,49.037134582,98.86,100.0,45.713112411,30.862610561,25.750936938,54.2,36.511038283,41.737491708,237.95,50.99934153,51.326089905,19.505833191,52.752532947,33.9,99.71,35.719792576,70.495065184,84.0,25.8,45.74,41.81,32.98,108.5,120.89,81.9,115.71,51.68,94.6,54.98,78.59,33.3,48.29,11.78,52.5,231.74,50.28,25.71,104.71,98.410420068,96.84,205.8,11.23,7.28,91.73,16.51,9.49,5.22,7.87,6.67,8.05,9.3,12.01,11.32,10.46,10.2,7.58,9.03,12.7,38.37
2023-11-10,111.46,112.03,111.03,104.13,7.45,48.02,62.38,6.13,98.69,15.36,124.1,114.3,40.060952731,12.41,11.98,9.44,7.66,118.18,8.01,23.39,122.04,9.03,99.64,53.62,9.84,118.94,2.94,30.150519214,29.012563083,41.815821797,43.0,30.0,29.18,29.96,103.06,96.25,88.1,47.93,107.59,73.27,74.06,67.44,113.15,9.19,51.38,107.72,87.47,91.53,85.21,9.87,81.79,28.086193167,44.092783576,117.01,38.191927978,54.027177115,55.887924066,46.658199462,27.910054715,10.155437182,44.95,43.926314258,49.329893594,100.01,100.45,45.713112411,30.754493136,25.535938603,54.65,36.619467393,41.339991787,240.15,50.949779488,51.443922903,20.15724626,52.966302651,33.39,102.09,35.680453597,70.741551426,84.09,25.83,46.07,41.69,32.25,108.59,122.6,82.98,116.78,52.34,94.45,55.98,78.77,33.8,48.7,11.81,53.55,233.74,51.22,26.85,106.57,99.993126422,98.02,208.45,11.46,7.4,92.88,17.7,9.53,5.18,7.85,6.67,8.13,9.27,12.17,11.37,10.63,10.03,7.62,9.13,12.97,39.0
2023-11-13,111.26,111.78,110.92,104.24,7.45,47.78,62.29,6.34,98.57,15.4,123.8,113.9,40.425680893,12.47,11.98,9.44,7.64,118.03,7.93,23.43,121.86,9.05,99.09,53.96,9.8,118.3,3.12,30.330343384,29.072076033,43.044298456,42.26,30.63,28.97,29.72,103.03,104.88,88.08,48.15,107.26,72.94,74.03,67.56,113.21,10.0,51.36,108.0,87.49,91.35,85.22,9.83,81.87,28.105765427,43.974993415,116.82,38.534324874,54.056971514,55.93762873,46.98593905,28.208557974,10.255097999,45.23,43.935985397,49.037134582,99.99,100.06,45.930793899,30.970727987,25.780254892,54.65,36.609610201,41.310179293,240.4,51.266976558,51.168979242,19.981098848,52.713665728,33.54,101.68,35.523097683,71.293680608,84.06,25.78,46.09,41.73,32.4,108.24,122.44,83.0,115.35,52.28,94.59,55.62,78.9,33.7,48.65,11.8,53.12,233.62,51.35,28.0,106.69,100.31343604,97.89,208.2,11.42,7.48,92.79,18.88,9.54,5.24,7.86,6.67,8.11,9.3,12.16,11.35,10.59,10.09,7.54,9.11,12.9,38.74
2023-11-14,114.06,114.63,113.51,105.98,7.51,48.56,63.7,6.55,101.2,15.48,124.6,114.95,41.046704521,12.68,11.98,9.5,7.89,120.68,7.72,22.5,124.63,9.16,101.76,51.72,10.09,120.82,3.01,30.869815895,29.905257332,43.339513777,40.59,28.67,27.41,31.14,105.27,102.7,87.89,50.3,110.49,74.4,75.54,67.19,113.25,9.34,51.4,110.2,89.95,95.57,85.33,9.97,82.9,28.477638368,44.17131035,119.61,39.140856517,54.523750434,58.353275394,47.522240193,28.208557974,10.374690978,45.25,44.01335451,49.271341792,102.3,102.34,46.435419166,31.285251407,26.210251562,54.91,,42.780929001,242.75,51.931107925,52.337489802,20.539452908,52.091790224,34.39,104.75,35.523097683,71.155648312,84.35,26.72,47.33,42.36,34.0,108.99,125.24,84.75,116.98,53.45,94.79,57.04,79.13,34.55,48.94,12.42,54.8,235.93,51.81,27.8,109.6,102.84765038,100.11,212.85,10.87,7.22,94.96,18.8,9.69,5.32,8.04,6.8,8.25,9.5,12.44,11.33,10.73,10.09,7.89,9.25,13.11,39.92
2023-11-16,116.22,116.37,116.5,106.94,7.5,49.35,64.69,6.55,102.23,15.51,125.0,115.5,40.928414306,12.74,11.99,9.52,7.97,122.09,7.78,23.15,126.14,9.17,104.45,52.33,10.15,123.11,3.09,31.169522845,29.250614883,43.653775248,40.85,28.28,27.54,31.14,107.25,102.7,88.37,49.75,113.05,74.24,75.66,66.77,113.3,9.39,51.57,109.28,91.75,94.43,85.45,10.0,82.99,28.506996758,43.974993415,120.96,39.170204822,54.632996564,57.726996629,47.601692214,27.999605693,10.434487468,45.69,43.810260587,49.515307635,103.48,103.99,46.326578422,31.265593693,25.770482241,54.85,36.895468762,42.671616523,243.65,,52.484781049,20.755482753,52.198675076,35.41,106.2,35.523097683,69.430244619,84.33,26.55,47.5,42.3,33.34,109.47,126.69,85.85,119.0,54.05,95.09,57.9,79.26,35.35,48.99,12.3,55.6,236.83,51.95,27.36,111.1,104.21367669,101.51,215.2,10.93,6.99,96.02,19.15,9.66,5.23,7.98,6.78,8.24,9.47,12.58,11.34,10.74,10.18,7.86,9.25,13.15,40.65
2023-11-17,115.79,115.97,115.53,106.33,7.5,49.45,64.55,6.65,102.18,15.52,125.55,115.9,41.953596167,12.91,12.0,9.65,8.0,122.21,7.71,21.3,126.14,9.25,103.65,53.43,10.15,122.36,2.98,31.679024661,30.113552656,44.758451934,41.73,28.7,28.05,31.33,106.63,102.16,89.05,52.05,113.37,75.33,77.18,67.74,113.32,9.31,51.58,111.53,90.64,96.4,86.32,10.1,84.13,28.859297439,44.681734381,121.1,39.444122338,55.268610412,58.721089907,48.118130352,28.38765993,10.574012611,45.96,44.390528939,50.061791125,103.74,103.82,46.80151985,31.530972828,25.995253227,55.24,37.713615678,43.575928843,245.85,52.634888926,52.848099459,20.865159443,52.529046438,35.63,105.8,35.89681798,71.569745198,84.61,27.15,48.25,43.35,34.27,110.11,126.86,85.75,118.63,54.15,95.59,58.1,79.47,35.05,49.56,12.66,55.35,239.25,52.59,26.68,110.8,104.16657234,101.41,215.9,11.09,6.92,96.12,19.14,9.8,5.28,8.15,6.83,8.32,9.67,12.6,11.39,10.83,10.26,7.91,9.33,13.25,40.3
2023-11-20,116.45,117.05,115.91,106.58,7.5,49.38,65.11,6.75,102.05,15.54,125.4,115.55,41.953596167,13.07,12.0,9.61,8.0,123.25,7.86,23.17,127.47,9.31,104.34,55.06,10.21,123.54,3.06,31.978731611,30.173065606,44.853682683,42.75,29.39,28.69,31.19,107.46,104.29,88.13,51.99,114.7,75.33,75.63,67.65,113.41,9.55,51.71,111.46,91.47,95.73,85.47,10.12,83.85,28.673360968,44.220389584,122.25,39.463687875,55.119638416,58.283688865,47.969157812,28.248358409,10.603910856,45.36,43.877958562,49.720238944,104.68,104.6,46.811414463,31.580117113,26.13207035,54.73,37.230613282,43.327491392,244.7,52.585326884,52.671349962,21.10445404,52.256975905,34.75,106.3,35.365741769,71.362696755,84.62,26.66,47.45,42.85,33.9,109.66,128.01,85.92,119.42,54.6,95.77,58.3,79.43,35.35,49.29,12.77,55.55,238.43,52.71,28.75,111.06,104.47746109,102.16,218.0,11.27,7.0,96.99,19.4,9.76,5.35,8.08,6.85,8.3,9.62,12.72,11.36,10.84,10.13,7.89,9.31,13.3,40.57
2023-11-21,115.31,115.84,114.91,105.63,7.48,49.3,64.98,6.74,101.49,15.51,124.8,114.9,41.953596167,13.08,12.0,9.69,7.84,123.03,7.91,23.17,127.15,9.34,103.38,54.77,10.07,123.16,3.25,32.32838972,30.173065606,44.739405785,42.55,28.89,28.7,31.29,106.68,100.19,89.0,51.4,114.57,75.27,75.64,67.59,113.47,9.09,51.71,112.31,89.89,95.31,86.34,10.14,84.29,28.996303259,44.720997768,121.76,39.718039855,55.46723974,58.214102335,48.336623411,28.487161016,10.564046529,46.39,44.390528939,50.17889473,104.12,103.6,47.197304373,31.648919111,26.07343444,55.36,37.605186569,43.267866404,246.17,52.783575053,52.808821793,20.838571154,52.655364899,35.94,104.66,35.847644256,71.431712903,84.62,27.33,48.63,43.56,33.71,109.28,127.74,85.85,119.0,54.31,95.36,58.87,79.24,34.99,49.78,12.55,54.75,239.6,53.13,29.95,111.6,104.76008722,102.07,217.5,11.33,6.95,96.74,19.23,9.82,5.29,8.13,6.85,8.35,9.67,12.68,11.36,10.88,10.33,7.91,9.37,13.3,39.82
