Data,ABGD39,SIVR39,BREW11,BCIC11,BDEF11,BMMT11,BBOI11,BDAP11,DOLA11,DVER11,AGRI11,BBOV11,CORN11,BBSD11,FIXA11,IMBB11,B5MB11,BICV39,BGWH39,BIEU39,BIPC39,BIUS39,BHEZ39,BHEW39,BXTC39,BGRT39,BIAG39,BCRB39,BCNY39,BEMV39,BTFL39,BFLO39,CMDB11,DEBB11,SPXB11,SMAB11,XBOV11,CRPT11,DEFI11,BOVB11,GENB11,SPYI11,ESGB11,BITI11,GURU11,ELAS11,QDFI11,BFTS39,BKYY39,BFDN39,BFXH39,BFPI39,BFCG39,BFTC39,BFDL39,BQCL39,BCIR39,BFDA39,BQQW39,BQTC39,BFBI39,BFTA39,BFPX39,BFVD39,QQQI11,TBIL39,BDRI39,BKCH39,BPOT39,BHIX39,BCTE39,BCLO39,BCPX39,BBUG39,BFNX39,BSNS39,BOTZ39,BGNO39,BLBT39,BMIL39,BLPA39,BLPX39,BCHQ39,BQYL39,BCAT39,BSIL39,BSOC39,BSDV39,BSRE39,BDVD39,BEDC39,BPVE39,BPFR39,BURA39,BPFV39,BHER39,BITH11,ETHE11,HASH11,BIYJ39,ALUG11,BDOM11,BLOK11,BNDX11,BTEK11,BXPO11,CHIP11,FOOD11,JOGO11,LFTS11,NFTS11,NTNS11,PEVC11,SCVB11,SVAL11,USBD11,USDB11,USTK11,WRLD11,BSGO39,BHYC39,BTLH39,BSHY39,BIGS39,BTLT39,BGOZ39,BIEI39,BIYT39,BQLT39,BSTI39,IBIT39,BOVA11,BFXI39,BAOA39,BAOK39,BAOR39,BHDV39,BAOM39,BIEF39,BIEM39,BIXU39,BIVB39,BIJH39,BIJR39,BITO39,BAGG39,BUSR39,BHEF39,BIHA39,BAER39,BIHF39,BFAV39,BUSM39,BMTU39,BQUA39,BSIZ39,BVLU39,BDVE39,BSUS39,BEAG39,ETHA39,BIEV39,BIET39,BFAL39,BIDN39,BGLC39,BICL39,BKXI39,BIXC39,BIXG39,BIXJ39,BIGF39,BIXN39,BIAU39,BCOM39,BHYG39,BLQD39,BRAX11,ECOO11,CSMO11,MOBI11,BIDV39,BIGO39,BIGL39,BMBB39,MILA11,BMRE39,BACW39,BAAX39,BEWA39,BEWZ39,BEWC39,BECH39,BCHI39,BEGD39,BEFG39,BEFA39,BSCZ39,BEFV39,BEGE39,BEMC39,BEEM39,BEZU39,BEUF39,BEWQ39,BEWG39,BVEG39,BCWV39,BPIC39,BSDG39,BEWH39,BNDA39,BEWJ39,BEWW39,BEPP39,BERU39,BKSA39,BEWY39,BEWP39,BEWL39,BEWT39,BEWU39,BEUW39,BEGU39,BUSA39,BURT39,BIBB39,BIGE39,BREZ39,BARY39,BIWF39,BIWM39,BOEF39,IVVB11,BIVW39,BIVE39,BILF39,BIJS39,BDVY39,BIDR39,BSOX39,BSHV39,BSLV39,SMAL11,BTIP39,BSUC39,BIYC39,BIYK39,BIFR39,BGOV39,BIYM39,BIYE39,BIYG39,BIYF39,BITB39,BIHI39,BIEO39,BIHE39,BIAT39,BIYW39,BIYP39,BUTL39,UTIP11,B5P211,DIVD11,DNAI11,REVE11,HTEK11,YDRO11,IB5M11,BOVV11,DIVO11,FIND11,GOVE11,IMAB11,MATB11,IRFM11,ISUS11,MILL11,SHOT11,SMAC11,SPXI11,TECK11,BBCN39,BBAJ39,BBER39,BBIL39,BBJP39,BBMR39,BBUS39,BMCE39,BPEM39,BJPI39,BPUS39,BPME39,BDRE39,BMOM39,BJQU39,BVLF39,BKBA39,BKWB39,META11,NSDV11,NDIV11,HIGH11,LVOL11,IBOB11,PIBB11,BHYS39,BSTP39,BLTP39,BZRO39,BIPZ39,BCRP39,BMFE39,QBTC11,QSOL11,QETH11,BOVS11,WEB311,TECB11,ACWI11,ASIA11,XINA11,EMEG11,ESGD11,ESGE11,ESGU11,EURP11,BOVX11,XFIX11,NASD11,GOLD11,XMAL11,URET11,USAL11,UTEC11,TRIG11,HYEM39,ANGV39,GDXB39,EMLC39,MOTB39,BUZZ39,SLXB39,PFXF39,BUSF39,BWCL39,BAGY39,BCHA39,BEME39,BEUR39,BJAP39,BEUA39,BLUZ39,BWOR39,BUFF39,BTWO39,BEQW39
2024-01-03,,35.96,123.33,123.98,122.74,114.93,7.5,10.32,,11.49,50.66,68.8,6.91,109.09,15.86,129.5,120.7,,52.470716724,43.918331333,57.145496405,,53.230629299,42.849171932,,39.320523257,,,,44.713070117,,,13.52,12.17,10.2,8.32,130.14,9.32,27.48,134.51,9.55,88.946404631,110.57,62.34,10.68,130.56,3.82,,,,,,,,,,,,,,,,,,,,,,14.35,,,,35.813141733,,,,33.300673255,,30.348565457,,,,,,,26.201347477,,52.640252938,,,,,,43.586213008,,,49.72,32.71,33.31,,34.82,113.56,145.34,91.77,62.94,120.33,80.1,78.74,68.15,115.05,11.5,52.67,124.56,95.38,105.77,,89.99,10.32,88.3,,50.178838356,,49.619982852,49.481535575,31.810030394,,,46.30323916,,,,128.99,,,,,,,42.205306874,40.325335991,,57.938011276,,64.410677649,50.883974547,,44.972804272,,,30.427305253,,,,,47.561956696,,,,,,,50.753238965,,,,,,,,,,,10.72589659,47.36,41.14,46.132203047,52.949938072,111.0,111.17,,,,,,,,,49.071759342,31.760229243,,55.114523216,,,24.572616515,,46.155633439,45.016370095,,41.735546533,,53.149562849,32.25260408,,,,47.225838291,,49.058339411,,,,59.88,38.765451616,,,,,38.94,,46.629006515,,53.038414234,,50.503166815,,42.912009977,44.781836125,,,,59.493445964,47.658632663,,257.1,45.129029923,56.840766883,,61.800835372,57.297899301,,22.316287627,53.076879901,34.6,109.9,,,,,,37.256295891,,73.397235571,,27.681287463,,,,,,16.606553623,,,,86.43,,31.0,51.35,48.13,36.03,115.49,135.27,91.65,131.0,57.7,98.87,61.4,81.22,37.0,50.6,13.65,58.02,249.95,54.03,,,,,,,,,,,,,,,,,,,36.86,120.1,112.87576222,,,108.26,230.59,44.112906437,49.683753868,33.911408396,,42.601919857,46.442636877,,13.82,,8.46,102.33,29.39,19.03,10.2,,5.01,,8.49,6.92,8.72,10.1,13.44,11.81,11.22,10.6,,8.83,9.78,13.57,42.08,,,48.9,,51.6,,,,,53.82,,,,,,,,,,,
2024-01-04,,35.96,121.4,121.64,121.64,113.42,7.43,10.33,,11.33,49.89,68.19,6.83,107.0,15.9,129.05,120.95,,52.480644958,43.987822364,,,,,46.856508683,38.577317803,,,,,,,13.37,12.18,10.07,8.18,128.59,9.59,26.63,133.06,9.33,88.080163227,108.73,63.49,10.52,128.83,3.67,,,,,,60.070758588,,,,,,,,,,,,,,,,14.09,,,,35.982353353,,,,33.300673255,,29.750564168,,,,,,,26.599393014,,,,41.189128523,,54.811674292,,43.982451308,,,50.5,33.13,33.7,,34.7,111.99,153.72,90.9,63.63,118.76,79.47,78.31,68.07,115.13,11.3,52.71,125.87,93.04,105.26,,89.31,10.24,88.25,,,,,,31.259717851,,,46.30323916,,,,127.35,22.883518104,,,,,,42.086195001,40.186556566,,57.310631642,13.211192403,64.30113568,50.734550189,,,,,30.666654753,,41.827994682,47.46248216,37.588332383,47.063508188,,,,,,,50.832711643,,,,,36.799499796,,47.719265839,,54.273914018,56.781518973,10.715909721,47.4,,45.859692143,52.459660867,109.12,109.45,,,,,,,,,48.992097395,31.680729295,,,,,24.224984511,,45.926449594,45.056075824,,41.78506664,,,32.083690257,56.642103619,,,47.146383673,,,,,,60.24,38.566450324,,,,,38.72,,,36.27,53.058204687,,50.134748603,,,44.841798414,,,,,,53.558458257,254.9,44.440265697,56.592206594,,,57.100149865,,22.153224983,53.008456667,34.41,107.79,,,,,,36.999696237,,72.148511337,,27.820639503,,7.4713193703,,,,16.426699251,,,,86.41,,31.03,50.89,48.19,35.81,115.01,133.57,90.7,129.54,57.0,98.9,60.55,81.17,36.5,50.23,13.66,56.85,248.25,53.78,51.678515996,,,,,,,,,,,,,,,,,,36.85,118.9,111.80276227,,,107.3,227.75,,,,33.64368582,,,,13.99,,8.53,101.1,29.09,18.8,10.16,,4.93,,8.47,6.88,8.66,10.13,13.26,11.81,11.13,10.57,,8.78,9.71,13.44,40.69,,,,,,,,,,,,,,,,,,,,,
2024-01-05,47.85,36.0,122.66,123.01,122.67,114.24,7.44,10.34,,11.45,50.34,68.63,6.9,107.62,15.88,129.3,120.65,,51.904807386,43.680076371,,,,43.127671656,,38.607046021,,,,,,,13.34,12.18,9.95,8.24,129.36,9.26,24.62,133.83,9.51,87.637827191,109.7,63.7,10.59,129.96,3.51,,,,,,,,,,,,,,,,,,,,,,14.08,,,,35.91267798,,,,,,29.461530211,,,53.357275112,20.799062711,,,26.271005446,,,,,,,,43.546589178,,,50.3,32.79,33.49,,34.35,113.19,162.75,90.25,63.19,118.75,79.34,77.74,67.19,115.17,11.09,52.71,125.42,93.91,104.76,,88.66,10.18,87.24,,,,49.216728284,,30.896118492,,46.826322049,45.90916904,,47.091887055,,128.25,22.516826822,,,,,,41.927379171,40.04777714,,57.061671469,,63.335174682,49.95754353,,43.069193509,,,30.09819969,,41.610140543,47.283491027,,47.083446128,,,,,,,,,,,,,,48.006313901,,,57.039346338,10.576093565,47.15,40.95,45.548251109,52.067439104,109.65,110.33,,,44.795381311,,,,,,48.643576377,31.601229347,38.464475095,,,,23.917081878,,46.046023774,45.026296527,,41.903914898,38.121778677,,31.894904219,,,46.32920898,47.047065401,,48.442627459,,,,59.94,38.596300518,,,,,,,45.945180489,,52.959252422,,49.836031134,,42.23466163,44.362100103,,,,,46.921438094,53.389095572,253.95,44.360408976,56.24422219,45.706590753,60.71608641,57.485761266,,21.926933966,52.656565751,34.22,108.85,,,,,,36.83191954,,71.325939023,,27.681287463,,7.3814238164,,,,16.486650709,,,,86.49,,30.95,50.6,47.82,35.48,115.03,134.46,91.0,131.52,57.4,98.75,60.14,81.18,36.95,50.0,13.46,57.12,247.29,53.58,,,,,,,,,,52.042603311,,,,,57.220115449,,,,36.85,119.18,112.23387832,,,107.58,229.17,43.484104043,,,32.932903725,,,,14.0,,8.2,101.7,27.3,19.22,10.11,,4.87,,8.44,6.84,8.63,10.05,13.35,11.81,11.09,10.51,,8.73,9.69,13.36,41.11,,,,,,,,,,,,,,,,,,,,,
2024-01-08,,,124.3,124.91,123.79,115.13,7.42,10.34,,11.45,50.98,68.6,6.8,108.65,15.89,129.0,120.1,,51.974305024,44.116877135,,,,,,,,,39.620150116,,,,13.23,12.18,10.09,8.37,129.36,9.56,25.73,134.24,9.68,88.467207259,111.34,67.32,10.65,130.92,3.65,,,,,,,48.0425,,,,,,,,,,,,,,,14.36,,,,,46.15,,,33.750277305,,29.481463587,,,53.162362692,,26.735353074,,26.201347477,,52.678564622,106.36270669,,,54.462237388,,43.873485776,,,53.7,33.6,35.1,,34.8,114.55,146.72,90.32,66.16,118.85,81.47,77.99,68.49,115.21,11.25,52.78,126.48,95.67,106.39,,88.88,10.43,88.18,,,,49.324918534,,30.866637463,,,46.056945335,,,,128.57,,,,,,,,40.008125875,,57.957928089,,64.291177319,50.256392245,,43.584754757,,,29.80898571,,,,37.628235071,47.312732442,,,,,,,,,,,,,,,,53.955065982,57.178176458,10.805791536,46.76,40.6,45.6358439,52.400827603,110.1,111.05,,,,,,,,,49.091674829,31.38260449,,,,,23.638976275,,,45.284383765,,41.953435005,37.96310322,,31.835287576,56.82097342,,,47.285429254,,48.512143324,,,,59.82,39.004253166,80.953280381,,,,,,46.480348683,36.32,,,50.383679828,,,45.101635,,,,,47.728367284,,257.11,45.069137382,56.293934248,,,57.28801183,,22.679018816,52.588142517,34.29,110.61,,,,17.296339063,,36.674012061,,70.622292828,,27.671333746,,7.5412381345,,,,16.796399904,,,,86.48,,31.44,51.17,48.55,35.77,114.1,134.83,91.1,132.19,57.46,98.55,60.58,81.15,37.32,50.78,14.0,58.4,250.86,55.0,,,54.156903961,,,,,,,,,,,,,,,,35.48,119.35,112.15723547,,,107.92,229.72,,,,32.992135566,,,,14.55,,8.47,102.07,29.25,19.68,10.22,,4.8,,8.51,6.84,8.74,10.15,13.39,11.82,11.3,10.42,,8.84,9.81,13.69,41.78,,,47.6,,51.5,,57.8,,,,,,,,,,,,,,
2024-01-09,47.85,,123.53,123.77,123.77,114.85,7.45,10.34,,11.44,50.83,68.31,6.73,108.15,15.87,128.75,119.6,,52.133156768,43.690003661,,,,,,38.924147015,,,39.620150116,,,,13.19,12.2,10.18,8.37,128.79,10.0,25.0,133.25,9.79,88.881897293,110.48,72.68,10.67,129.94,3.55,,,,,,,,,,,,,,38.39,,,,,,,,13.99,,,,35.693698236,47.2,,,34.020039734,,29.152562878,,,,,26.982024181,,,,52.19966858,,,,,,46.132044086,,,55.05,33.4,35.2,,34.8,114.09,141.01,90.86,66.74,116.85,81.95,77.9,69.08,115.27,10.71,52.78,126.07,95.86,105.6,,89.49,10.52,88.33,,,,,,31.102485696,,,46.20472163,,,,127.59,,,,,,,42.26486281,39.86934645,,58.077428972,,64.042218299,50.804281556,,43.664071872,,,29.449961459,,,,,47.930808593,,,,,,,50.614161778,,,,,,57.638467175,,,54.303806021,,10.805791536,47.06,41.12,46.171133176,52.832271543,109.32,110.75,,,,,,,,,49.221125493,31.154042139,,54.576868237,,,23.499923474,,,,,41.864298812,37.794510546,,31.745862611,,,,,,,,,,60.06,39.123653941,,,,,,,,36.09,,,50.931328522,,,45.391452729,,,,58.994339874,47.399618355,,258.85,45.588206074,56.651861064,,,57.23857447,,22.921948878,52.988907172,34.2,110.34,,,,,,37.029303889,,70.344798553,,27.711148614,,7.6511104782,,17.422234796,,17.006230004,,,,86.47,,31.65,50.98,48.57,35.15,113.55,133.81,90.5,130.53,57.26,98.26,59.12,81.06,37.2,51.18,13.86,58.28,251.85,55.55,,,,,,,,,,,,,,,,,,,32.44,118.4,111.50195225,,,107.08,228.0,,,,33.080983328,,46.579635806,,14.91,,8.33,101.26,28.9,19.57,10.25,,4.77,,8.51,6.81,8.77,10.12,13.3,11.77,11.42,10.49,,8.85,9.85,13.81,42.0,,,,,,,,,,,,,,,,,,,,,
2024-01-10,,,122.99,122.88,123.89,114.27,7.33,10.33,,11.4,50.34,67.8,6.7,108.24,15.88,128.6,119.35,47.046967374,,43.858767593,,,,44.639527305,,38.924147015,,,39.739129546,,,,12.97,12.2,10.22,8.27,128.21,9.76,26.24,132.63,9.97,89.112280645,109.77,66.81,10.59,129.6,3.67,,,,,,,,43.76346461,,,,,,,,30.227807378,,,,,,13.5,,,,,47.25,,,34.679459007,28.14,28.763862039,,,,,26.991511531,,25.882911048,,52.487006205,,,,54.332446538,,46.548094301,,,53.2,35.56,35.2,,34.7,113.81,148.42,90.46,65.59,115.83,81.93,76.91,69.33,115.31,10.22,52.76,126.83,95.04,105.64,,89.3,10.57,88.46,,,,,,30.817502415,,,46.155462865,,,,126.94,21.88255001,,,,,,,39.690915759,,58.376181179,,64.072093382,,,43.981340333,,,29.838904398,,,,38.545996902,48.000591384,,,,,,,50.624095863,,,,,,,,,54.552906048,,10.96558143,46.8,40.88,46.073807853,52.655771749,108.79,110.31,,,,,,,,,49.370491643,31.074542191,,,,,23.42046473,,,,,,,,31.507396037,56.82097342,,,,,48.959031031,,,,60.16,39.720657816,79.473094005,,,,,,46.450617117,35.88,,,50.911414024,,,44.851792129,,,,59.613231426,47.628746397,,259.28,45.967525502,56.43312801,,,56.981500203,,22.432760945,52.724988985,34.67,109.6,,,,,,36.91087328,,69.314105534,,,,7.7110408475,43.525609774,,,17.046197642,,,,86.45,,31.44,50.89,48.62,34.88,112.96,133.24,90.0,129.7,57.0,98.1,58.21,81.11,37.15,51.35,13.65,57.51,252.59,55.95,,,,,,,,,,,,,,,58.376480151,,,,31.04,117.56,110.63610448,,,106.65,227.3,,,,32.725592281,,,,14.75,,8.7,100.79,29.6,19.65,10.27,,4.76,,8.54,6.78,8.81,10.13,13.23,11.77,11.45,10.44,,8.87,9.89,13.9,41.41,,,47.5,,,,,,,,,,,,,,,,,,
2024-01-11,46.95,35.3,122.35,122.14,123.45,114.02,7.33,10.35,,11.3,50.15,67.9,6.6,107.35,15.89,128.8,119.7,,,43.719785531,,,,44.639527305,,38.557498991,,,,44.713070117,,,13.01,12.21,10.18,8.21,128.02,10.07,27.9,132.44,9.99,88.734451947,108.91,65.0,10.48,129.03,3.75,,,,,,,,,,,,,,35.78,,,,,,,,13.51,,,,35.434903993,48.1,,,34.929239034,,28.883462297,,,,,,,,,52.295447788,,,,,,47.231605369,,,53.05,36.92,35.89,,34.25,113.09,156.62,90.43,63.95,115.06,81.79,76.43,69.24,115.35,11.7,52.83,125.36,93.98,104.18,,89.2,10.58,88.08,,,,49.226563761,,30.846983444,,46.786864436,45.859910274,,,,126.81,,,,,,,42.225158852,39.601700414,,57.768718359,13.147456815,63.275424518,50.804281556,,43.307144854,,,29.729202543,,41.92701929,,,47.7613361,,,,,,,,,,,,,,,,,56.672438164,11.015515771,46.5,40.64,45.986215062,52.636160661,108.91,109.46,,,,,,,,,48.982139652,31.114292165,,,,,23.569449874,,,,,41.676122404,37.705255601,,31.596821002,,,,47.613179551,,,,,,60.04,39.909709043,,50.398046032,,,,,46.093838321,35.69,52.701976532,,50.831756032,,,44.432056106,,,,,,,258.2,45.967525502,56.214394955,,,56.180614984,,22.359549145,52.558818274,33.87,109.22,,,,,,36.920742497,,69.125805848,,27.551889139,,7.6610988731,,,,,,48.111475609,,86.6,,31.1,50.28,48.15,34.15,112.96,132.95,89.8,129.5,56.8,98.37,58.1,81.21,36.8,51.27,13.2,57.32,251.58,55.85,,,,,52.5,,,,,,,,,,,,,,32.33,117.2,110.25128325,,,106.54,226.9,,,,,,47.205916624,,15.78,,9.2,100.65,34.77,19.59,10.22,,4.79,,8.5,6.78,8.76,10.05,13.21,11.8,11.42,10.42,,8.75,9.85,13.88,41.11,,,,,,,,,,,,,,,,,,,,,
2024-01-12,47.55,36.2,123.0,122.76,124.18,114.42,7.21,10.36,,11.16,50.7,67.85,6.51,107.21,15.93,129.1,120.0,,,43.699930951,,,,,,38.805234142,,,,44.554372441,,,13.06,12.21,10.12,8.25,128.35,9.57,27.92,132.65,10.05,88.375053918,109.74,62.98,10.6,129.55,3.7,48.468968046,,,,,,,,22.421744304,,49.104445525,,,,,,,,,,,13.78,,,,,48.42,,,34.859300626,,28.733961975,,,,20.260898175,,,26.12173837,,52.870123039,,,,,,50.470853472,,,49.8,37.31,34.44,,34.35,114.25,152.93,90.18,63.67,115.69,81.55,75.7,68.78,115.41,11.4,52.89,124.98,94.96,103.34,,89.0,10.55,87.91,,,,,,30.925599521,,45.405847986,45.90916904,,47.091887055,,127.23,22.259151867,,,,,,42.076269012,39.770218288,,57.738843138,,63.046382219,50.764435061,,,,,29.739175439,,42.065653742,,,47.861025801,,,,,,,,,,,,,,,,,56.672438164,10.935620825,47.0,42.5,45.97648253,52.675382837,109.07,110.53,,,,,,,,,49.091674829,31.124229658,,,,,23.480058788,,46.982688183,,,42.111899349,37.883765491,,,,,,,,,,,26.661630277,60.68,40.257961303,80.416836997,,,,,,46.529901294,35.96,,,50.622653803,,,,,,,,46.652461698,,257.48,46.266988209,55.866410551,45.677216337,60.188639667,56.032302906,,22.619118253,52.392647563,34.43,109.7,,,,,,37.009565454,,69.760078475,,27.492166836,,7.7210292423,,,,16.996238094,,,,86.69,,30.88,49.98,47.81,33.8,112.95,133.25,89.85,130.2,57.11,98.54,57.95,81.31,37.05,51.06,12.91,57.44,250.68,55.52,,,,,,,,,,,,,,,58.197044249,,,,32.83,117.25,110.10697528,,,106.57,227.49,,,,32.577512678,,,,15.02,,9.27,100.91,30.5,19.87,10.19,,4.76,,8.5,6.79,8.75,10.04,13.25,11.81,11.39,10.48,,8.78,9.82,13.86,41.23,,,48.1,,51.2,,,,,,,,,,,,,,,,
2024-01-15,,36.36,123.05,122.69,124.45,114.68,7.27,10.36,,11.41,51.1,68.12,6.37,107.34,15.98,129.05,119.9,,52.619640234,,,,,,,38.805234142,,,,43.919581739,,,13.17,12.22,10.3,8.25,128.86,9.44,27.85,133.19,10.14,89.204433986,110.22,61.73,10.61,129.96,3.7,,,,,,,,,,53.101727675,,,,,,,,,,,,13.76,52.48,,,,,,,34.859300626,,28.674161846,,53.437479154,,,,,,,52.668986701,,40.974601812,,,,51.78834582,,,50.01,37.19,34.61,,34.99,114.79,148.34,94.75,64.45,115.51,81.6,,68.21,115.46,10.95,52.94,,94.97,107.0,,90.42,10.51,88.92,,,,52.128029558,,30.95508055,,,45.859910274,,,,127.82,22.160046116,,,,,,,39.760305472,,58.615182944,,,50.545279336,,,,,29.439988563,,,,,48.528946803,,,,,,,,,,,,,,,,,,10.90566022,47.25,,46.424179015,55.028713418,109.5,110.55,,,,,,,,,49.012012882,31.124229658,,,44.33934021,,23.291344271,,47.012581728,,,42.230747607,,,31.596821002,56.920345531,,,,,,,,,61.33,40.297761562,,,,,37.7,49.271185935,,,,,,,42.623140829,,,,,,,,258.11,45.618152344,56.174625309,45.667424866,,56.625551216,,23.584182883,52.588142517,34.87,109.7,,,,,,37.976748765,,68.878043103,,27.522027988,,,,,,,,,,86.76,,30.4,48.95,46.71,32.52,112.9,133.96,90.2,130.94,57.2,98.52,57.75,81.39,37.15,50.0,12.8,57.4,251.88,55.0,,,,,,,,,,,,,,,,,,,32.5,117.55,110.49179652,,,107.0,228.45,,,,,,,,14.91,,9.5,101.31,28.8,20.1,10.25,,4.75,,8.5,6.75,8.73,10.11,13.3,11.83,11.46,10.64,,8.77,9.88,13.86,41.38,,,,,,,,,,,,,,,,,,,,,
2024-01-16,,,121.15,120.7,122.74,113.13,7.31,10.36,,11.3,50.29,67.22,6.31,106.2,15.88,128.5,118.2,,52.033874428,43.412039539,,,,,,38.765596518,,67.351997899,,,,,12.95,12.22,10.31,8.12,126.72,9.47,27.53,131.07,10.19,89.66520069,107.57,62.04,10.44,127.94,3.7,,,,,,56.551220597,,43.378535625,,,,,,,,,,,,,,14.29,,,,35.205970625,,,,35.049133447,,28.285461008,,52.984700802,53.152617071,,,,25.42515868,24.134065929,51.960220559,103.12726552,,,,,50.569913047,,,49.8,37.65,34.9,55.042526263,34.62,112.99,152.39,91.07,63.65,113.43,83.31,75.73,68.9,115.52,11.58,52.87,125.79,92.93,103.47,,89.75,10.73,88.37,,,,49.915047171,,30.611135211,,,46.30323916,,,,125.49,,,,,49.802213806,,42.115972969,39.373705643,,58.59526613,,63.514425177,,,,,,29.469907251,,,48.019343463,39.264245291,48.34950534,,,,,,,,,,,,34.677026616,,46.76903777,,54.483158041,56.464192985,11.08542385,47.27,42.5,46.278191031,52.851882631,107.68,108.76,,,44.352350067,,,,,,49.310745183,30.806229866,,53.824151265,43.991619639,,23.072832726,,46.534285009,45.17519301,,41.626602296,,,31.278865571,,,46.071052222,46.818633376,,,,,26.661630277,61.21,40.317661691,79.095596809,,,,36.39,,,35.25,52.296272244,,51.230045991,,,44.601949258,,,,60.002534176,46.781968852,55.042872371,260.28,46.556468826,56.214394955,45.089728024,,56.289377174,,23.091667141,53.096429396,34.59,107.3,,,,,,37.068780759,,68.947416671,,27.502120554,,7.7210292423,,,,17.315979199,,,,86.61,,31.0,50.1,47.96,33.21,113.02,131.58,88.9,129.6,56.38,98.02,56.8,81.2,36.4,51.61,12.74,56.58,253.87,56.13,51.529443354,,,,,,,,,,,,,,,,,,33.02,115.7,108.71199831,,,105.41,224.65,,,,31.866730583,,,,14.81,,9.35,99.62,29.93,20.01,10.25,,4.68,,8.48,6.71,8.84,9.99,13.08,11.85,11.55,10.53,,8.85,9.91,14.08,40.61,,,,,,,,,,,,,,,,,,,,,
2024-01-17,,,120.48,119.87,122.36,112.98,7.29,10.34,,11.3,49.86,66.55,6.43,105.87,15.67,128.4,118.9,,52.321793214,43.163857287,,,,,46.347524244,37.814293536,,65.769469797,39.223552017,43.641860806,,,12.78,12.21,10.14,8.02,125.98,9.49,27.55,130.16,10.17,89.729708029,107.28,60.8,10.39,127.29,3.74,,42.61,,,,56.183359282,,,,,,,,,,,49.162930049,,,36.775987604,,13.98,,,,,48.1,,,34.649485403,,27.358559008,,,,,27.266644689,,25.10672225,,51.529214121,,40.604055675,,,,49.876496022,,,49.48,37.19,34.55,,34.05,112.22,152.18,90.88,63.21,112.46,82.65,75.11,68.26,115.59,11.48,52.88,125.43,92.35,102.12,,89.7,10.66,87.72,,,,49.875705262,,30.571827172,,,46.125907606,,,,124.53,21.30773665,,,,,,41.669303447,38.798762308,,58.167054634,,62.628131066,50.874012923,,43.307144854,,,29.649419376,,,,39.024829162,48.150125936,,,,,,,49.670423728,,,,,,57.638467175,,,,,11.055463245,46.81,,46.219795837,52.861688175,107.06,108.43,,,43.958544517,,,,,,48.952266422,30.229855243,36.981269114,53.638415908,,,22.546418548,,,,,41.200729373,,,30.762187995,,,,46.480951251,,49.256956169,,,25.327065914,60.12,39.889808914,,,,,,,,34.84,51.504654121,,50.881542277,,,,,,,,46.483106188,54.813734622,259.0,46.266988209,55.955892255,44.404324993,,55.577479202,,22.775525279,53.16485263,34.02,106.62,,,,,,36.989827019,,68.471712201,,27.322953644,,7.6910640577,,,,,,48.250354095,,86.54,,30.8,49.59,47.61,32.6,112.88,130.55,88.6,129.2,55.9,97.97,56.2,81.2,36.2,51.54,12.47,56.0,252.39,55.87,,,,,,,52.795318294,,,,,,,,,,,,32.95,115.1,108.20211018,,,104.79,223.2,,,33.911408396,,,46.413279964,,13.97,,9.42,99.01,29.6,19.77,10.19,,4.58,,8.41,6.62,8.81,9.92,13.0,11.89,11.5,10.44,,8.69,9.87,14.03,40.29,,,,,50.85,,,,,,,,,,,,,,,,
2024-01-18,,,119.21,118.98,120.33,111.93,7.14,,,11.16,49.17,66.0,6.38,104.59,15.88,128.4,118.75,46.79961213,52.768563744,43.243275607,57.63129261,,,,,37.814293536,,66.76477049,39.540830496,,,,12.75,12.21,10.23,7.99,124.82,9.36,26.5,128.93,10.36,89.61912402,105.92,59.76,10.33,125.91,3.63,,,,,,,,,,,,,,,,,,,,,,13.57,,,,34.728196638,,23.265353565,,34.969203838,,27.687459718,,,,,,,,,,99.64965062,,,,,50.193486662,,,47.19,36.15,33.65,,33.79,111.16,142.87,90.8,62.23,112.05,84.24,75.07,68.76,115.6,11.1,52.84,126.09,91.21,102.99,,89.42,10.88,88.8,,,,,,30.365459969,,47.329406613,46.175166371,,47.780077471,,123.56,21.30773665,,,,49.624172128,,42.125898959,39.135798056,,58.834267896,,63.066298941,51.431863857,,42.632949376,,,29.779067022,,,,39.573491126,48.748264147,,,,,,,,,,,,33.929676904,,45.432779548,,54.104525999,,11.185292533,47.19,41.32,46.22952837,52.75382719,106.23,108.43,,,,,,,,,49.430238104,30.577667516,,,43.703508309,,22.645741978,,,45.165266578,36.447686089,41.51765806,36.931712746,,31.090079533,,,46.319279874,46.848428857,,,,,,60.69,40.228111109,,,,,,,,35.52,51.722349105,,,,,44.302137814,,,79.984720192,,46.702272141,,261.02,46.995680796,55.826640904,,59.352686338,55.172092856,,23.677361537,53.409221322,34.29,105.75,,,,,,36.87139641,,68.471712201,13.263713755,27.442398251,,7.7609828218,,,,17.565776937,,,,86.58,,30.87,49.67,47.73,32.68,112.8,129.58,88.09,129.15,55.4,98.01,55.97,81.25,35.75,51.98,12.32,55.85,254.37,56.69,,,,,,,,,,,,,,,,,,,32.86,114.5,107.82690948,,,103.62,222.08,,,,31.88647453,,,,13.25,,9.1,98.09,28.0,19.64,10.27,,4.61,,8.49,6.68,8.87,10.02,12.88,11.87,11.68,10.51,,8.62,9.96,14.3,39.79,,,45.4,,,,,,,,,,,,,,,,,,
